Date,Open,High,Low,Close,Adj Close,Volume
2013-05-31,413.1339111328125,413.9511413574219,397.2841491699219,399.3644104003906,376.151611328125,7919053
2013-06-03,398.0766296386719,398.8938903808594,388.9382629394531,390.2508239746094,367.5677490234375,6537204
2013-06-04,391.588134765625,396.1449279785156,385.9169006347656,386.43695068359375,363.9755554199219,6808364
2013-06-05,386.5855407714844,398.3738098144531,386.5855407714844,397.234619140625,374.1455993652344,5883588
2013-06-06,396.2439880371094,398.1756896972656,390.3498840332031,392.28155517578125,369.4804382324219,7897828
2013-06-07,393.3712463378906,397.234619140625,386.8332214355469,388.1210021972656,365.56170654296875,4347652
2013-06-10,390.795654296875,394.01513671875,387.3285217285156,390.968994140625,368.244140625,5243274
2013-06-11,388.07147216796875,392.0339050292969,384.0099792480469,389.1116027832031,366.4947509765625,6111256
2013-06-12,387.84857177734375,395.0057373046875,387.4275817871094,391.68719482421875,368.9206237792969,5895460
2013-06-13,387.8238220214844,392.7273254394531,386.6103210449219,391.19189453125,368.4541320800781,4488674
2013-06-14,394.3618469238281,406.0758056640625,394.31231689453125,403.5002136230469,380.0470275878906,8111143
2013-06-17,403.9212341308594,410.0630187988281,401.74188232421875,408.8990478515625,385.1320495605469,5117870
2013-06-18,407.98272705078125,414.81793212890625,404.8870849609375,407.8341369628906,384.1290588378906,7226327
2013-06-19,407.1407165527344,412.712890625,403.6240539550781,411.9451599121094,388.0011291503906,7998505
2013-06-20,405.1099548339844,405.1099548339844,393.7674865722656,395.2533874511719,372.279541015625,8040439
2013-06-21,396.1944580078125,401.37042236328125,388.1210021972656,392.70257568359375,369.87701416015625,9454388
2013-06-24,391.29095458984375,394.3370666503906,385.5949401855469,392.603515625,369.78369140625,7527814
2013-06-25,396.09539794921875,406.1005859375,393.7674865722656,398.12615966796875,374.9853210449219,8875739
2013-06-26,400.92462158203125,403.4011535644531,396.7888488769531,398.027099609375,374.89202880859375,7689189
2013-06-27,404.4165344238281,414.5455322265625,403.37640380859375,411.1031494140625,387.20806884765625,11884309
2013-06-28,430.6676940917969,432.4012756347656,419.0280456542969,427.2500915527344,402.41644287109375,22213692
2013-07-01,426.9529113769531,439.8308410644531,423.8077392578125,438.691650390625,413.1929931640625,9459617
2013-07-02,437.4038391113281,441.7130126953125,430.2962341308594,431.8316650390625,406.7317199707031,8205323
2013-07-03,426.2099609375,427.62158203125,420.2910461425781,421.4302673339844,396.9349060058594,5914795
2013-07-04,422.5447082519531,431.2125244140625,419.6966857910156,426.779541015625,401.9732360839844,6107263
2013-07-05,429.10748291015625,438.2210998535156,429.10748291015625,436.041748046875,410.69708251953125,5887182
2013-07-08,430.91534423828125,432.6241455078125,425.0459899902344,429.4046630859375,404.44580078125,6577799
2013-07-09,430.4695739746094,436.75994873046875,429.4541931152344,433.2928161621094,408.10797119140625,5963620
2013-07-10,433.0203857421875,435.7940979003906,415.5609130859375,423.9810791015625,399.33746337890625,10262583
2013-07-11,428.4388427734375,432.54986572265625,425.5908203125,430.94012451171875,405.8920593261719,5246331
2013-07-12,433.0203857421875,443.79327392578125,430.71722412109375,440.79669189453125,415.1756896972656,6632664
2013-07-15,438.8402404785156,445.7249755859375,438.8402404785156,444.21429443359375,418.3946228027344,5959455
2013-07-16,439.3355407714844,447.9786071777344,437.37908935546875,446.0716857910156,420.14410400390625,5987819
2013-07-17,447.2604064941406,454.6404724121094,447.2604064941406,453.1793212890625,426.8385925292969,10675519
2013-07-18,454.69000244140625,455.65582275390625,450.331298828125,454.3185119628906,427.91156005859375,5678091
2013-07-19,455.2100524902344,459.593505859375,452.23822021484375,457.51324462890625,430.9206237792969,6598806
2013-07-22,453.2040710449219,453.2040710449219,445.2544250488281,450.25701904296875,424.0860900878906,7826454
2013-07-23,451.742919921875,458.1571350097656,449.365478515625,450.5046691894531,424.31939697265625,5736883
2013-07-24,449.7369384765625,454.1451721191406,443.3722839355469,450.4056091308594,424.22607421875,6363428
2013-07-25,448.7215576171875,451.8172302246094,434.6053771972656,441.19293212890625,415.54888916015625,7306140
2013-07-26,441.9111328125,447.60711669921875,438.56781005859375,440.895751953125,415.2690124511719,4414433
2013-07-29,439.36029052734375,445.1058349609375,437.1314392089844,438.691650390625,413.1929931640625,4223349
2013-07-30,439.36029052734375,441.81207275390625,422.9409484863281,424.6497497558594,399.96728515625,5257883
2013-07-31,425.29364013671875,435.7198181152344,417.343994140625,431.93072509765625,406.82501220703125,7289738
2013-08-01,433.4661865234375,437.280029296875,418.45843505859375,421.0092468261719,396.53839111328125,5109421
2013-08-02,425.9623107910156,431.8811950683594,421.0092468261719,424.6497497558594,399.96728515625,5917313
2013-08-05,425.9623107910156,432.35174560546875,423.8572692871094,426.7300109863281,401.92657470703125,5796036
2013-08-06,425.194580078125,428.0425720214844,411.1774597167969,416.5762634277344,392.363037109375,5729756
2013-08-07,418.53271484375,436.78472900390625,411.59844970703125,432.12884521484375,407.0116271972656,8673806
2013-08-08,429.602783203125,432.12884521484375,424.5506896972656,428.7607727050781,403.8393249511719,5245967
2013-08-12,430.4200439453125,432.32696533203125,416.2790832519531,418.85467529296875,394.5090026855469,4028370
2013-08-13,417.5421142578125,425.9375305175781,413.5796813964844,422.4456481933594,397.8912658691406,5324325
2013-08-14,423.9810791015625,429.92474365234375,419.7462158203125,428.4388427734375,403.5361328125,5196608
2013-08-16,428.4388427734375,429.429443359375,404.7384948730469,409.4686584472656,385.6685485839844,12609054
2013-08-19,407.6360168457031,413.0843811035156,399.9835510253906,406.27392578125,382.6595153808594,7453286
2013-08-20,401.74188232421875,411.4993896484375,398.74530029296875,408.79998779296875,385.03875732421875,5269817
2013-08-21,412.5890808105469,413.43109130859375,386.43695068359375,388.1210021972656,365.56170654296875,7250788
2013-08-22,387.5513916015625,400.52838134765625,383.4651184082031,399.2653503417969,376.0583190917969,10288567
2013-08-23,403.0296936035156,408.47802734375,400.4541015625,405.9024353027344,382.3096618652344,6614304
2013-08-26,407.38836669921875,411.82135009765625,400.4045715332031,407.4378967285156,383.7558288574219,4576248
2013-08-27,403.17828369140625,408.57708740234375,396.2439880371094,397.8537292480469,374.7287292480469,6043286
2013-08-28,393.8170166015625,405.4319152832031,378.3634948730469,402.0885925292969,378.7174987792969,11912762
2013-08-29,404.16888427734375,422.69329833984375,402.435302734375,418.65655517578125,394.32244873046875,14231655
2013-08-30,417.9383544921875,425.9623107910156,410.2611389160156,422.9161682128906,398.3344421386719,9896292
2013-09-02,422.59423828125,440.8214416503906,422.59423828125,439.2117004394531,413.68280029296875,9715700
2013-09-03,439.9299011230469,441.6634826660156,410.2611389160156,411.59844970703125,387.6745910644531,7996351
2013-09-04,412.9605407714844,428.2159423828125,412.5890808105469,420.68731689453125,396.2351379394531,6148837
2013-09-05,427.4482116699219,430.7915344238281,421.5540771484375,427.225341796875,402.3930969238281,6578286
2013-09-06,430.91534423828125,432.64892578125,416.7991638183594,429.92474365234375,404.9356689453125,6944793
2013-09-10,432.35174560546875,442.57977294921875,429.0579528808594,440.99481201171875,415.36224365234375,8534870
2013-09-11,440.3261413574219,442.2578430175781,432.9708557128906,439.70703125,414.1493835449219,6858283
2013-09-12,439.8308410644531,446.2698059082031,431.4849548339844,433.5899963378906,408.3878479003906,8297432
2013-09-13,429.92474365234375,437.7010192871094,429.4541931152344,432.4012756347656,407.2681884765625,4534678
2013-09-16,438.8154602050781,439.6822509765625,422.990478515625,426.8291015625,402.0198974609375,5561268
2013-09-17,424.1544494628906,427.9435119628906,422.29705810546875,425.0459899902344,400.3404541015625,5044239
2013-09-18,426.2099609375,433.3918762207031,424.3773193359375,431.8811950683594,406.7783203125,6324507
2013-09-19,439.8556213378906,443.7685241699219,436.14080810546875,441.1186218261719,415.4788818359375,8738734
2013-09-20,438.8402404785156,446.2698059082031,431.1629943847656,436.8094787597656,411.420166015625,8474287
2013-09-23,431.93072509765625,436.36370849609375,428.4388427734375,433.0699157714844,407.89801025390625,4095813
2013-09-24,431.9059753417969,438.1220397949219,429.9990539550781,433.1937561035156,408.0146179199219,5700881
2013-09-25,432.1040954589844,433.34234619140625,417.1458740234375,420.5387268066406,396.0951843261719,8063566
2013-09-26,419.3499755859375,421.08355712890625,413.7034912109375,415.1894226074219,391.0567626953125,9172301
2013-09-27,417.04681396484375,423.2381286621094,414.5702819824219,416.0066833496094,391.82659912109375,5540985
2013-09-30,412.1185302734375,418.2850646972656,405.7043151855469,407.3388366699219,383.66253662109375,7348375
2013-10-01,409.2705383300781,411.0536193847656,405.0108947753906,406.8682861328125,383.2193298339844,4203648
2013-10-03,407.8341369628906,420.46441650390625,407.8341369628906,419.4985656738281,395.115478515625,4203488
2013-10-04,416.32861328125,425.813720703125,415.0655822753906,423.1885986328125,398.5910339355469,4573394
2013-10-07,419.8205261230469,422.197998046875,414.0749816894531,418.06219482421875,393.76263427734375,5199129
2013-10-08,420.86065673828125,423.3371887207031,415.65997314453125,418.5079650878906,394.1824645996094,5593060
2013-10-09,416.03143310546875,429.7513732910156,414.81793212890625,426.4080810546875,401.6234130859375,5517055
2013-10-10,425.4670104980469,427.3491516113281,420.04339599609375,425.9623107910156,401.2035217285156,4324826
2013-10-11,428.4388427734375,429.92474365234375,423.1390686035156,427.62158203125,402.76629638671875,4510285
2013-10-14,428.4388427734375,433.3918762207031,427.5472717285156,431.0639343261719,406.0086364746094,5610446
2013-10-15,444.4371643066406,445.1058349609375,427.9435119628906,429.82568359375,404.8423767089844,10633750
2013-10-17,430.91534423828125,439.8308410644531,428.2654724121094,436.041748046875,410.69708251953125,8128633
2013-10-18,436.660888671875,449.7369384765625,436.660888671875,448.5729675292969,422.4999694824219,10234853
2013-10-21,448.5729675292969,453.45172119140625,443.8675842285156,452.3125305175781,426.02215576171875,6988768
2013-10-22,449.43975830078125,451.1980895996094,444.5362548828125,447.85479736328125,421.82354736328125,4728607
2013-10-23,448.35009765625,450.331298828125,439.6575012207031,444.1647644042969,418.3479919433594,4128159
2013-10-24,441.8368225097656,451.2228698730469,436.5370788574219,438.0972900390625,412.6331481933594,5407439
2013-10-25,437.8991394042969,442.20831298828125,435.54644775390625,439.3355407714844,413.7994384765625,4589959
2013-10-28,439.8308410644531,448.1767272949219,439.7565612792969,441.19293212890625,415.54888916015625,7095266
2013-10-29,440.37567138671875,447.73095703125,437.8000793457031,444.18951416015625,418.3713073730469,6668965
2013-10-30,444.0409240722656,447.21087646484375,443.1493835449219,444.8581848144531,419.0010986328125,4437219
2013-10-31,445.7745056152344,454.69000244140625,443.79327392578125,453.05548095703125,426.721923828125,9128343
2013-11-01,450.7770690917969,458.92486572265625,447.43377685546875,449.86077880859375,423.712890625,5487655
2013-11-05,447.43377685546875,456.5226135253906,447.43377685546875,450.5789489746094,424.38934326171875,5056001
2013-11-06,450.7275390625,455.6310729980469,443.2732238769531,445.0810852050781,419.21099853515625,4439539
2013-11-07,445.2792053222656,448.64727783203125,436.9085388183594,438.79071044921875,413.28631591796875,4519284
2013-11-08,438.8402404785156,439.8308410644531,431.4849548339844,433.8624267578125,408.6445007324219,4040793
2013-11-11,432.8965759277344,436.9085388183594,426.0613708496094,427.89398193359375,403.0229187011719,4107915
2013-11-12,428.4388427734375,431.7078552246094,421.1083068847656,422.29705810546875,397.75128173828125,5616361
2013-11-13,420.959716796875,426.6557312011719,417.0963439941406,418.23553466796875,393.9258728027344,3872692
2013-11-14,421.6283874511719,427.9435119628906,421.2073669433594,421.8265075683594,397.3081359863281,3706479
2013-11-18,425.0212097167969,434.75396728515625,424.0553894042969,433.26806640625,408.0846862792969,5571764
2013-11-19,433.3918762207031,438.29541015625,433.3918762207031,435.0511474609375,409.7640686035156,3892698
2013-11-20,433.3175964355469,437.35430908203125,424.47637939453125,427.2005615234375,402.36981201171875,6041338
2013-11-21,425.91278076171875,425.9623107910156,417.7650146484375,419.8205261230469,395.41876220703125,5291418
2013-11-22,421.5045471191406,424.2039794921875,415.6104431152344,417.9136047363281,393.6226501464844,3453001
2013-11-25,419.6966857910156,424.402099609375,418.06219482421875,421.85125732421875,397.33148193359375,4651182
2013-11-26,421.25689697265625,424.3773193359375,414.84271240234375,416.6753234863281,392.4563293457031,6445301
2013-11-27,418.2850646972656,420.7615966796875,413.7034912109375,415.04083251953125,390.9168701171875,5271168
2013-11-28,417.5916442871094,424.17919921875,417.5916442871094,419.9938659667969,395.5820007324219,5790300
2013-11-29,421.47979736328125,424.2287292480469,420.3158264160156,422.59423828125,398.03125,4561538
2013-12-02,422.49517822265625,427.4234619140625,422.1484680175781,423.6343688964844,399.0108947753906,3332837
2013-12-03,423.48577880859375,428.6864929199219,421.3312072753906,426.90338134765625,402.08990478515625,4238703
2013-12-04,426.4080810546875,429.6770935058594,422.59423828125,424.005859375,399.3608093261719,4043235
2013-12-05,431.9059753417969,434.3824768066406,429.9494934082031,431.41064453125,406.3351745605469,5784625
2013-12-06,430.9896545410156,433.218505859375,426.5566711425781,429.2808532714844,404.3291931152344,3369441
2013-12-09,436.9085388183594,439.8308410644531,433.9862365722656,435.34832763671875,410.04400634765625,5863282
2013-12-10,435.1254577636719,440.17755126953125,435.1254577636719,438.17156982421875,412.703125,4023615
2013-12-11,437.1066589355469,438.3201599121094,432.15362548828125,437.15618896484375,411.74676513671875,2297148
2013-12-12,434.8778076171875,435.868408203125,429.92474365234375,431.014404296875,405.96197509765625,2625949
2013-12-13,429.429443359375,429.9742736816406,424.79833984375,428.29022216796875,403.3961486816406,4119399
2013-12-16,425.9623107910156,427.0767517089844,417.64117431640625,418.5574951171875,394.2290954589844,4636282
2013-12-17,420.3653564453125,422.4456481933594,414.44647216796875,415.65997314453125,391.5000305175781,4656266
2013-12-18,415.65997314453125,427.8692321777344,415.65997314453125,425.9375305175781,401.18023681640625,5542546
2013-12-19,428.1416320800781,428.1416320800781,417.8888244628906,423.0152282714844,398.427734375,6207421
2013-12-20,431.9059753417969,444.7839050292969,427.00244140625,443.3722839355469,417.6015319824219,9464725
2013-12-23,445.2792053222656,450.23223876953125,440.8214416503906,443.9171142578125,418.1147155761719,7472593
2013-12-24,444.0409240722656,448.25103759765625,443.3475036621094,444.80865478515625,418.9544372558594,3372075
2013-12-26,443.0503234863281,445.7745056152344,436.9085388183594,439.60797119140625,414.0560607910156,6747066
2013-12-27,440.1280212402344,442.7531433105469,434.33294677734375,435.2987976074219,409.9973449707031,3574114
2013-12-30,436.36370849609375,440.7471618652344,433.8128967285156,439.38507080078125,413.8460693359375,4760614
2013-12-31,439.8308410644531,444.90771484375,439.38507080078125,443.39703369140625,417.6249084472656,2633322
2014-01-01,444.511474609375,444.90771484375,439.6327209472656,440.2270812988281,414.6391906738281,2699496
2014-01-02,439.6822509765625,443.79327392578125,430.9648742675781,433.3918762207031,408.20123291015625,2779905
2014-01-03,431.7078552246094,432.5746154785156,423.48577880859375,428.0673522949219,403.1861877441406,5922841
2014-01-06,427.00244140625,427.5720520019531,421.0092468261719,423.46099853515625,398.84759521484375,6145266
2014-01-07,423.28765869140625,425.9375305175781,416.0809631347656,417.0963439941406,392.85284423828125,7989240
2014-01-08,418.23553466796875,424.6497497558594,418.23553466796875,420.5387268066406,396.0951843261719,5873245
2014-01-09,421.2321472167969,422.89141845703125,418.5574951171875,421.35595703125,396.8649597167969,3834687
2014-01-10,420.1919860839844,434.0357666015625,420.0186462402344,425.0459899902344,400.3404541015625,6848648
2014-01-13,430.048583984375,437.35430908203125,429.92474365234375,436.0665283203125,410.7204284667969,5565035
2014-01-14,435.1254577636719,438.1220397949219,432.12884521484375,436.6113586425781,411.2336120605469,5572863
2014-01-15,438.19635009765625,443.2979736328125,436.36370849609375,438.56781005859375,413.07635498046875,5842783
2014-01-16,440.17755126953125,442.4559631347656,436.8837890625,438.9145202636719,413.40289306640625,8324700
2014-01-17,440.40045166015625,444.2390441894531,435.9922180175781,438.2210998535156,412.7497863769531,7136269
2014-01-20,439.2860107421875,440.3261413574219,428.9836730957031,430.7915344238281,405.7520446777344,7649848
2014-01-21,432.2279052734375,432.6984558105469,426.9529113769531,427.4729919433594,402.6263427734375,4525635
2014-01-22,427.69586181640625,433.56524658203125,425.0459899902344,432.12884521484375,407.0116271972656,3930929
2014-01-23,426.2594909667969,431.5592346191406,426.2594909667969,428.8350830078125,403.9093017578125,6353622
2014-01-24,426.9529113769531,433.218505859375,426.50714111328125,429.7513732910156,404.7723693847656,5482165
2014-01-27,423.9810791015625,426.3585510253906,416.22955322265625,417.6164245605469,393.34271240234375,5697602
2014-01-28,419.5233459472656,423.9810791015625,417.3935241699219,418.45843505859375,394.1357727050781,5341304
2014-01-29,420.9101867675781,422.2475280761719,413.5796813964844,414.3721618652344,390.28704833984375,5710675
2014-01-30,411.79656982421875,413.01007080078125,407.2397766113281,408.6266174316406,384.8754577636719,6508090
2014-01-31,409.61724853515625,412.81195068359375,409.19622802734375,411.6727600097656,387.7445068359375,5094198
2014-02-03,409.22100830078125,411.00408935546875,405.877685546875,406.59588623046875,382.9627685546875,3797110
2014-02-04,403.4259338378906,409.4438781738281,402.75726318359375,406.9178161621094,383.2659912109375,5705177
2014-02-05,406.19964599609375,406.89306640625,399.66162109375,404.78802490234375,381.2599792480469,5214233
2014-02-06,406.1501159667969,408.18084716796875,400.2807312011719,404.0945739746094,380.60687255859375,4996430
2014-02-07,407.19024658203125,408.0322570800781,401.4942321777344,403.4011535644531,379.9537048339844,3903851
2014-02-10,403.7973937988281,408.9237976074219,401.76666259765625,407.1159362792969,383.45257568359375,4774310
